month,trip_duration_sec,start_station_id,start_station_name,end_station_id,end_station_name,bike_id,user_type,member_birth_year,member_gender
January,742,70,Central Ave at Fell St,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),4983,Customer,1989,Male
January,1002,93,4th St at Mission Bay Blvd S,100,Bryant St at 15th St,5339,Subscriber,1984,Male
January,878,73,Pierce St at Haight St,368,Myrtle St at Polk St,5333,Subscriber,1989,Female
January,391,310,San Fernando St at 4th St,317,San Salvador St at 9th St,1816,Subscriber,1965,Female
January,393,310,San Fernando St at 4th St,317,San Salvador St at 9th St,3892,Subscriber,1996,Male
January,200,266,Parker St at Fulton St,274,Oregon St at Adeline St,3697,Subscriber,1997,Male
January,2196,380,Masonic Ave at Turk St,371,Lombard St at Columbus Ave,527,Customer,,
January,2559,380,Masonic Ave at Turk St,371,Lombard St at Columbus Ave,5051,Customer,,
January,403,37,2nd St at Folsom St,3,Powell St BART Station (Market St at 4th St),5122,Subscriber,1990,Male
January,6630,15,San Francisco Ferry Building (Harry Bridges Plaza),29,O'Farrell St at Divisadero St,3617,Customer,,
January,708,107,17th St at Dolores St,89,Division St at Potrero Ave,1274,Subscriber,1941,Male
January,506,58,Market St at 10th St,321,5th St at Folsom,4749,Subscriber,1993,Female
January,2154,270,Ninth St at Heinz Ave,239,Bancroft Way at Telegraph Ave,5124,Customer,1997,Male
January,2127,270,Ninth St at Heinz Ave,239,Bancroft Way at Telegraph Ave,5102,Customer,1997,Male
January,657,141,Valencia St at Cesar Chavez St,110,17th & Folsom Street Park (17th St at Folsom St),1689,Subscriber,1980,Female
January,1865,141,Valencia St at Cesar Chavez St,100,Bryant St at 15th St,3455,Subscriber,1965,Female
January,634,378,Empire St at 7th St,286,San Carlos St at 11th St,217,Customer,,
January,6593,15,San Francisco Ferry Building (Harry Bridges Plaza),29,O'Farrell St at Divisadero St,1905,Customer,,
January,1847,141,Valencia St at Cesar Chavez St,100,Bryant St at 15th St,1582,Subscriber,1971,Female
January,725,30,San Francisco Caltrain (Townsend St at 4th St),6,The Embarcadero at Sansome St,4761,Subscriber,1996,Male
January,6601,15,San Francisco Ferry Building (Harry Bridges Plaza),29,O'Farrell St at Divisadero St,841,Customer,,
January,378,363,Salesforce Transit Center (Natoma St at 2nd St),321,5th St at Folsom,4996,Subscriber,1972,Female
January,646,193,Grand Ave at Santa Clara Ave,182,19th Street BART Station,418,Subscriber,1979,Male
January,981,144,Precita Park,5,Powell St BART Station (Market St at 5th St),5219,Subscriber,1980,Female
January,1680,129,Harrison St at 20th St,377,Fell St at Stanyan St,5305,Subscriber,1978,Male
January,855,126,Esprit Park,30,San Francisco Caltrain (Townsend St at 4th St),4965,Customer,1988,Male
January,431,10,Washington St at Kearny St,37,2nd St at Folsom St,5348,Subscriber,1980,Male
January,531,95,Sanchez St at 15th St,52,McAllister St at Baker St,4613,Subscriber,1982,Male
January,343,17,Embarcadero BART Station (Beale St at Market St),10,Washington St at Kearny St,5288,Subscriber,1973,Male
January,2015,357,2nd St at Julian St,35,Cahill Park,4027,Subscriber,1995,Male
January,417,105,16th St at Prosper St,121,Mission Playground,2464,Subscriber,,
January,2097,139,Garfield Square (25th St at Harrison St),377,Fell St at Stanyan St,3446,Customer,1978,Female
January,1055,194,Lakeshore Ave at Trestle Glen Rd,183,Telegraph Ave at 19th St,4642,Subscriber,1990,Male
January,1396,377,Fell St at Stanyan St,3,Powell St BART Station (Market St at 4th St),4778,Customer,1991,Male
January,272,28,The Embarcadero at Bryant St,15,San Francisco Ferry Building (Harry Bridges Plaza),4802,Subscriber,1983,Male
January,303,368,Myrtle St at Polk St,3,Powell St BART Station (Market St at 4th St),5223,Subscriber,,
January,227,251,California St at University Ave,245,Downtown Berkeley BART,5210,Subscriber,1995,Male
January,338,200,2nd Ave at E 18th St,201,10th St at Fallon St,5156,Subscriber,1991,Female
January,594,200,2nd Ave at E 18th St,201,10th St at Fallon St,5094,Subscriber,1991,Female
January,605,118,Eureka Valley Recreation Center,74,Laguna St at Hayes St,4624,Subscriber,1990,Male
January,367,321,5th St at Folsom,80,Townsend St at 5th St,4601,Subscriber,1981,Male
January,745,126,Esprit Park,122,19th St at Mission St,5281,Subscriber,1993,Female
January,528,371,Lombard St at Columbus Ave,3,Powell St BART Station (Market St at 4th St),5213,Subscriber,1990,Other
January,1376,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),122,19th St at Mission St,4929,Subscriber,1978,Male
January,836,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4370,Customer,1992,Male
January,827,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4726,Customer,1992,Male
January,3742,37,2nd St at Folsom St,6,The Embarcadero at Sansome St,2033,Customer,1975,Male
January,809,95,Sanchez St at 15th St,133,Valencia St at 22nd St,5082,Customer,1984,Male
January,883,95,Sanchez St at 15th St,133,Valencia St at 22nd St,1860,Customer,1984,Female
January,766,104,4th St at 16th St,139,Garfield Square (25th St at Harrison St),4825,Subscriber,1980,Other
January,1630,124,19th St at Florida St,4,Cyril Magnin St at Ellis St,4801,Customer,,
January,602,75,Market St at Franklin St,4,Cyril Magnin St at Ellis St,4977,Subscriber,1994,Male
January,1019,274,Oregon St at Adeline St,148,Horton St at 40th St,4528,Subscriber,1989,Male
January,767,49,S Park St at 3rd St,75,Market St at Franklin St,5472,Customer,1993,Male
January,235,341,Fountain Alley at S 2nd St,282,Market St at Park St,4035,Subscriber,2000,Male
January,3016,37,2nd St at Folsom St,6,The Embarcadero at Sansome St,3541,Customer,1981,Female
January,4416,70,Central Ave at Fell St,70,Central Ave at Fell St,1586,Subscriber,1988,Male
January,553,126,Esprit Park,66,3rd St at Townsend St,5216,Customer,,
January,639,47,4th St at Harrison St,28,The Embarcadero at Bryant St,1390,Subscriber,1971,Male
January,1441,155,Emeryville Public Market,155,Emeryville Public Market,5443,Subscriber,1993,Female
January,304,15,San Francisco Ferry Building (Harry Bridges Plaza),10,Washington St at Kearny St,4561,Subscriber,1993,Male
January,1320,134,Valencia St at 24th St,31,Raymond Kimbell Playground,4902,Subscriber,1963,Female
January,3155,89,Division St at Potrero Ave,27,Beale St at Harrison St,4987,Subscriber,1974,Other
January,835,49,S Park St at 3rd St,355,23rd St at Tennessee St,5314,Subscriber,1995,Male
January,232,91,Berry St at King St,90,Townsend St at 7th St,2549,Subscriber,1983,Female
January,3145,89,Division St at Potrero Ave,27,Beale St at Harrison St,5000,Subscriber,1974,Female
January,1824,278,The Alameda at Bush St,310,San Fernando St at 4th St,1816,Subscriber,1965,Female
January,822,49,S Park St at 3rd St,355,23rd St at Tennessee St,5232,Subscriber,1975,Male
January,525,125,20th St at Bryant St,132,24th St at Chattanooga St,5055,Subscriber,1964,Male
January,415,313,Almaden Blvd at San Fernando St,35,Cahill Park,4299,Subscriber,1957,Male
January,1845,278,The Alameda at Bush St,310,San Fernando St at 4th St,1095,Subscriber,1996,Male
January,1107,92,Mission Bay Kids Park,15,San Francisco Ferry Building (Harry Bridges Plaza),5036,Subscriber,1988,Male
January,552,202,Washington St at 8th St,212,Mosswood Park,4680,Subscriber,1982,Male
January,656,265,Ninth St at Parker St,156,Stanford Ave at Hollis St,4660,Subscriber,1979,Male
January,173,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),364,China Basin St at 3rd St,4517,Subscriber,1989,Male
January,333,321,5th St at Folsom,3,Powell St BART Station (Market St at 4th St),1286,Subscriber,1995,Male
January,358,5,Powell St BART Station (Market St at 5th St),324,Union Square (Powell St at Post St),5495,Subscriber,1996,Male
January,610,150,Adeline St at 40th St,160,West Oakland BART Station,5455,Subscriber,1988,Female
January,1380,124,19th St at Florida St,4,Cyril Magnin St at Ellis St,4617,Customer,,
January,635,79,7th St at Brannan St,370,Jones St at Post St,5488,Subscriber,1985,Female
January,618,79,7th St at Brannan St,370,Jones St at Post St,5480,Subscriber,1981,Male
January,781,22,Howard St at Beale St,58,Market St at 10th St,4949,Subscriber,1997,Male
January,1352,124,19th St at Florida St,4,Cyril Magnin St at Ellis St,5041,Customer,,
January,1316,124,19th St at Florida St,4,Cyril Magnin St at Ellis St,5565,Customer,,
January,487,223,16th St Mission BART Station 2,62,Victoria Manalo Draves Park,5280,Subscriber,1996,Male
January,1081,77,11th St at Natoma St,15,San Francisco Ferry Building (Harry Bridges Plaza),5278,Subscriber,1994,Female
January,796,6,The Embarcadero at Sansome St,321,5th St at Folsom,5477,Subscriber,2000,Male
January,632,52,McAllister St at Baker St,74,Laguna St at Hayes St,4752,Customer,1994,Female
January,373,53,Grove St at Divisadero,105,16th St at Prosper St,427,Subscriber,1982,Male
January,423,62,Victoria Manalo Draves Park,5,Powell St BART Station (Market St at 5th St),4733,Subscriber,1988,Female
January,441,62,Victoria Manalo Draves Park,5,Powell St BART Station (Market St at 5th St),5358,Subscriber,1987,Male
January,733,27,Beale St at Harrison St,6,The Embarcadero at Sansome St,1202,Subscriber,1999,Male
January,613,21,Montgomery St BART Station (Market St at 2nd St),61,Howard St at 8th St,4943,Subscriber,1998,Male
January,995,123,Folsom St at 19th St,25,Howard St at 2nd St,610,Subscriber,1995,Male
January,658,52,McAllister St at Baker St,74,Laguna St at Hayes St,4358,Subscriber,1995,Female
January,600,21,Montgomery St BART Station (Market St at 2nd St),61,Howard St at 8th St,5494,Subscriber,1999,Female
January,569,21,Montgomery St BART Station (Market St at 2nd St),61,Howard St at 8th St,4629,Subscriber,1999,Male
January,561,21,Montgomery St BART Station (Market St at 2nd St),61,Howard St at 8th St,5357,Subscriber,1999,Male
January,1325,20,Mechanics Monument Plaza (Market St at Bush St),21,Montgomery St BART Station (Market St at 2nd St),5105,Subscriber,1979,Male
January,359,218,DeFremery Park,160,West Oakland BART Station,368,Subscriber,1991,Male
January,328,192,37th St at West St,178,Broadway at 30th St,5090,Subscriber,1980,Male
January,2202,377,Fell St at Stanyan St,377,Fell St at Stanyan St,5398,Customer,1984,Male
January,734,71,Broderick St at Oak St,95,Sanchez St at 15th St,444,Subscriber,1994,Female
January,2179,377,Fell St at Stanyan St,377,Fell St at Stanyan St,5220,Subscriber,1985,Male
January,194,314,Santa Clara St at Almaden Blvd,341,Fountain Alley at S 2nd St,4035,Subscriber,2000,Male
January,2521,63,Bryant St at 6th St,23,The Embarcadero at Steuart St,5204,Subscriber,1950,Male
January,526,378,Empire St at 7th St,327,5th St at San Salvador St,3787,Customer,1995,Male
January,556,147,29th St at Tiffany Ave,97,14th St at Mission St,5535,Customer,1989,Male
January,418,110,17th & Folsom Street Park (17th St at Folsom St),97,14th St at Mission St,4835,Subscriber,1968,Female
January,889,310,San Fernando St at 4th St,278,The Alameda at Bush St,1536,Subscriber,1996,Male
January,456,159,24th St at Market St,181,Grand Ave at Webster St,3228,Subscriber,1988,Male
January,94,80,Townsend St at 5th St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),124,Subscriber,1989,Male
January,860,310,San Fernando St at 4th St,278,The Alameda at Bush St,126,Subscriber,1991,Male
January,239,88,11th St at Bryant St,350,8th St at Brannan St,4557,Subscriber,1988,Female
January,1387,222,10th Ave at E 15th St,7,Frank H Ogawa Plaza,4568,Subscriber,1974,Male
January,1542,33,Golden Gate Ave at Hyde St,6,The Embarcadero at Sansome St,5157,Customer,1972,Male
January,298,89,Division St at Potrero Ave,80,Townsend St at 5th St,1842,Subscriber,1989,Male
January,1389,371,Lombard St at Columbus Ave,371,Lombard St at Columbus Ave,5238,Subscriber,1985,Female
January,507,235,Union St at 10th St,220,San Pablo Ave at MLK Jr Way,641,Subscriber,1990,Female
January,607,85,Church St at Duboce Ave,377,Fell St at Stanyan St,3571,Subscriber,1980,Male
January,309,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5577,Subscriber,1988,Male
January,316,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4575,Subscriber,1989,Male
January,3224,318,San Carlos St at Market St,318,San Carlos St at Market St,3160,Customer,,
January,304,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5458,Subscriber,1989,Male
January,422,79,7th St at Brannan St,30,San Francisco Caltrain (Townsend St at 4th St),1122,Subscriber,1965,Male
January,2256,93,4th St at Mission Bay Blvd S,93,4th St at Mission Bay Blvd S,4435,Subscriber,1993,Male
January,964,132,24th St at Chattanooga St,368,Myrtle St at Polk St,5223,Subscriber,1983,Male
January,922,23,The Embarcadero at Steuart St,125,20th St at Bryant St,4383,Subscriber,1987,Male
January,406,129,Harrison St at 20th St,121,Mission Playground,192,Subscriber,1983,Female
January,430,56,Koshland Park,5,Powell St BART Station (Market St at 5th St),1177,Subscriber,1987,Male
January,510,106,Sanchez St at 17th St,99,Folsom St at 15th St,3189,Subscriber,1996,Male
January,1082,6,The Embarcadero at Sansome St,58,Market St at 10th St,5217,Subscriber,1992,Female
January,172,284,Yerba Buena Center for the Arts (Howard St at 3rd St),47,4th St at Harrison St,4940,Subscriber,1965,Male
January,134,127,Valencia St at 21st St,134,Valencia St at 24th St,1683,Subscriber,1992,Male
January,1396,70,Central Ave at Fell St,3,Powell St BART Station (Market St at 4th St),5570,Subscriber,1988,Male
January,1655,380,Masonic Ave at Turk St,321,5th St at Folsom,4601,Subscriber,1984,Male
January,1135,88,11th St at Bryant St,11,Davis St at Jackson St,3377,Subscriber,1961,Male
January,449,296,5th St at Virginia St,311,Paseo De San Antonio at 2nd St,4217,Customer,,
January,2820,257,Fifth St at Delaware St,155,Emeryville Public Market,3239,Subscriber,1997,Male
January,284,253,Haste St at College Ave,239,Bancroft Way at Telegraph Ave,2055,Subscriber,2000,Female
January,2448,201,10th St at Fallon St,232,MLK Jr Way at 14th St,3466,Subscriber,1970,Female
January,2792,257,Fifth St at Delaware St,155,Emeryville Public Market,2424,Customer,,
January,692,53,Grove St at Divisadero,377,Fell St at Stanyan St,5399,Customer,1976,Female
January,734,53,Grove St at Divisadero,377,Fell St at Stanyan St,4751,Customer,1976,Female
January,577,78,Folsom St at 9th St,343,Bryant St at 2nd St,5533,Subscriber,1996,Female
January,959,41,Golden Gate Ave at Polk St,39,Scott St at Golden Gate Ave,5292,Subscriber,1983,Male
January,11115,356,Valencia St at Clinton Park,371,Lombard St at Columbus Ave,5487,Customer,1992,Male
January,560,284,Yerba Buena Center for the Arts (Howard St at 3rd St),79,7th St at Brannan St,4956,Subscriber,1988,Male
January,1622,126,Esprit Park,368,Myrtle St at Polk St,4405,Subscriber,1990,Male
January,411,252,Channing Way at Shattuck Ave,274,Oregon St at Adeline St,4882,Subscriber,1996,Female
January,1118,121,Mission Playground,17,Embarcadero BART Station (Beale St at Market St),5025,Subscriber,1989,Male
January,319,10,Washington St at Kearny St,23,The Embarcadero at Steuart St,5369,Subscriber,1976,Other
January,732,355,23rd St at Tennessee St,50,2nd St at Townsend St,4453,Subscriber,1987,Male
January,400,22,Howard St at Beale St,6,The Embarcadero at Sansome St,5552,Subscriber,1993,Male
January,2186,132,24th St at Chattanooga St,16,Steuart St at Market St,3111,Customer,1991,Male
January,596,144,Precita Park,355,23rd St at Tennessee St,4961,Subscriber,1984,Male
January,638,148,Horton St at 40th St,176,MacArthur BART Station,5435,Customer,1991,Male
January,392,171,Rockridge BART Station,175,49th St at Telegraph Ave,287,Subscriber,1991,Male
January,190,195,Bay Pl at Vernon St,181,Grand Ave at Webster St,284,Subscriber,1989,Male
January,557,259,Addison St at Fourth St,155,Emeryville Public Market,4514,Subscriber,1995,Male
January,1034,270,Ninth St at Heinz Ave,164,Isabella St at San Pablo Ave,4864,Subscriber,1983,Male
January,357,385,Woolsey St at Sacramento St,153,59th St at Horton St,4621,Subscriber,1994,Male
January,878,181,Grand Ave at Webster St,173,Shattuck Ave at 55th St,3292,Subscriber,1974,Male
January,287,53,Grove St at Divisadero,105,16th St at Prosper St,5268,Subscriber,1983,Other
January,752,89,Division St at Potrero Ave,73,Pierce St at Haight St,5333,Subscriber,1988,Male
January,504,78,Folsom St at 9th St,123,Folsom St at 19th St,5069,Subscriber,1990,Male
January,1651,360,Newhall St at 3rd St,121,Mission Playground,4796,Customer,,
January,1091,70,Central Ave at Fell St,3,Powell St BART Station (Market St at 4th St),4619,Subscriber,1978,Male
January,367,90,Townsend St at 7th St,59,S Van Ness Ave at Market St,5054,Subscriber,1978,Male
January,1319,171,Rockridge BART Station,202,Washington St at 8th St,4593,Customer,,
January,227,114,Rhode Island St at 17th St,90,Townsend St at 7th St,5467,Subscriber,1985,Female
January,1355,171,Rockridge BART Station,202,Washington St at 8th St,4562,Subscriber,1963,Female
January,306,66,3rd St at Townsend St,26,1st St at Folsom St,5464,Subscriber,1987,Male
January,228,114,Rhode Island St at 17th St,90,Townsend St at 7th St,1396,Subscriber,1981,Male
January,189,285,Webster St at O'Farrell St,55,Webster St at Grove St,5039,Subscriber,1980,Male
January,187,17,Embarcadero BART Station (Beale St at Market St),15,San Francisco Ferry Building (Harry Bridges Plaza),4561,Subscriber,1969,Male
January,189,33,Golden Gate Ave at Hyde St,42,San Francisco City Hall (Polk St at Grove St),5228,Subscriber,1979,Male
January,374,136,23rd St at San Bruno Ave,114,Rhode Island St at 17th St,5454,Subscriber,1990,Female
January,1089,365,Turk St at Fillmore St,66,3rd St at Townsend St,4980,Subscriber,1980,Female
January,6302,324,Union Square (Powell St at Post St),324,Union Square (Powell St at Post St),5489,Customer,1987,Male
January,6312,324,Union Square (Powell St at Post St),324,Union Square (Powell St at Post St),5277,Customer,1987,Male
January,399,36,Folsom St at 3rd St,58,Market St at 10th St,5505,Subscriber,1992,Male
January,468,20,Mechanics Monument Plaza (Market St at Bush St),371,Lombard St at Columbus Ave,5031,Subscriber,1985,Male
January,857,134,Valencia St at 24th St,47,4th St at Harrison St,5332,Customer,1991,Male
January,189,238,MLK Jr Way at University Ave,245,Downtown Berkeley BART,4519,Subscriber,1990,Female
January,2001,355,23rd St at Tennessee St,371,Lombard St at Columbus Ave,5213,Customer,1987,Male
January,2011,355,23rd St at Tennessee St,371,Lombard St at Columbus Ave,4586,Customer,1987,Male
January,1883,61,Howard St at 8th St,371,Lombard St at Columbus Ave,4957,Subscriber,,
January,1464,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),371,Lombard St at Columbus Ave,4395,Customer,,
January,327,166,College Ave at Alcatraz Ave,248,Telegraph Ave at Ashby Ave,4668,Subscriber,1967,Female
January,664,100,Bryant St at 15th St,364,China Basin St at 3rd St,4838,Subscriber,1983,Male
January,118,155,Emeryville Public Market,155,Emeryville Public Market,2745,Subscriber,1993,Female
January,168,58,Market St at 10th St,78,Folsom St at 9th St,2857,Subscriber,1996,Female
January,765,74,Laguna St at Hayes St,37,2nd St at Folsom St,5113,Subscriber,1999,Male
January,331,116,Mississippi St at 17th St,92,Mission Bay Kids Park,1184,Subscriber,1968,Male
January,385,141,Valencia St at Cesar Chavez St,121,Mission Playground,5389,Subscriber,1980,Female
January,1891,377,Fell St at Stanyan St,377,Fell St at Stanyan St,4805,Customer,1991,Male
January,311,26,1st St at Folsom St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),5098,Subscriber,1992,Male
January,828,116,Mississippi St at 17th St,26,1st St at Folsom St,5547,Subscriber,1989,Male
January,316,139,Garfield Square (25th St at Harrison St),129,Harrison St at 20th St,148,Subscriber,1978,Male
January,812,41,Golden Gate Ave at Polk St,33,Golden Gate Ave at Hyde St,5228,Subscriber,1979,Male
January,205,62,Victoria Manalo Draves Park,5,Powell St BART Station (Market St at 5th St),4798,Subscriber,1994,Male
January,421,3,Powell St BART Station (Market St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4575,Subscriber,1993,Male
January,315,110,17th & Folsom Street Park (17th St at Folsom St),129,Harrison St at 20th St,3325,Subscriber,1982,Female
January,595,62,Victoria Manalo Draves Park,223,16th St Mission BART Station 2,5280,Subscriber,1996,Male
January,810,168,Alcatraz Ave at Shattuck Ave,213,32nd St at Adeline St,3490,Subscriber,1971,Male
January,286,176,MacArthur BART Station,178,Broadway at 30th St,5258,Subscriber,1994,Male
January,1103,194,Lakeshore Ave at Trestle Glen Rd,197,El Embarcadero at Grand Ave,2885,Subscriber,1966,Female
January,651,43,San Francisco Public Library (Grove St at Hyde St),10,Washington St at Kearny St,5416,Subscriber,1968,Female
January,681,86,Market St at Dolores St,125,20th St at Bryant St,4894,Customer,1994,Male
January,987,355,23rd St at Tennessee St,81,Berry St at 4th St,3061,Customer,,
January,291,134,Valencia St at 24th St,142,Guerrero Park,649,Subscriber,1977,Male
January,1296,318,San Carlos St at Market St,310,San Fernando St at 4th St,3892,Subscriber,1995,Male
January,181,55,Webster St at Grove St,285,Webster St at O'Farrell St,5039,Subscriber,1980,Male
January,1747,93,4th St at Mission Bay Blvd S,377,Fell St at Stanyan St,4778,Subscriber,1977,Male
January,291,197,El Embarcadero at Grand Ave,200,2nd Ave at E 18th St,5094,Subscriber,1986,Female
January,692,112,Harrison St at 17th St,119,18th St at Noe St,4972,Customer,,
January,97,132,24th St at Chattanooga St,134,Valencia St at 24th St,4902,Subscriber,1990,Male
January,216,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,1535,Subscriber,1993,Male
January,197,36,Folsom St at 3rd St,321,5th St at Folsom,4799,Subscriber,1991,Male
January,725,105,16th St at Prosper St,147,29th St at Tiffany Ave,4939,Subscriber,1971,Male
January,397,27,Beale St at Harrison St,20,Mechanics Monument Plaza (Market St at Bush St),2908,Subscriber,1980,Female
January,1666,116,Mississippi St at 17th St,116,Mississippi St at 17th St,4877,Customer,1988,Male
January,384,27,Beale St at Harrison St,20,Mechanics Monument Plaza (Market St at Bush St),1183,Subscriber,1978,Other
January,474,50,2nd St at Townsend St,21,Montgomery St BART Station (Market St at 2nd St),5016,Subscriber,1964,Female
January,218,93,4th St at Mission Bay Blvd S,115,Jackson Playground,5380,Subscriber,1985,Male
January,1597,13,Commercial St at Montgomery St,377,Fell St at Stanyan St,4813,Subscriber,1978,Male
January,549,215,34th St at Telegraph Ave,197,El Embarcadero at Grand Ave,5135,Subscriber,1983,Male
January,462,371,Lombard St at Columbus Ave,14,Clay St at Battery St,1538,Subscriber,1994,Male
January,455,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),62,Victoria Manalo Draves Park,4798,Subscriber,1981,Male
January,553,18,Telegraph Ave at Alcatraz Ave,239,Bancroft Way at Telegraph Ave,4677,Subscriber,1983,Female
January,535,18,Telegraph Ave at Alcatraz Ave,239,Bancroft Way at Telegraph Ave,5254,Subscriber,1984,Male
January,734,355,23rd St at Tennessee St,81,Berry St at 4th St,2684,Customer,1969,Other
January,973,5,Powell St BART Station (Market St at 5th St),95,Sanchez St at 15th St,5475,Customer,1985,Male
January,224,93,4th St at Mission Bay Blvd S,81,Berry St at 4th St,2356,Subscriber,1950,Female
January,673,157,65th St at Hollis St,257,Fifth St at Delaware St,5074,Subscriber,1985,Male
January,519,259,Addison St at Fourth St,259,Addison St at Fourth St,4514,Customer,1995,Male
January,613,127,Valencia St at 21st St,89,Division St at Potrero Ave,1842,Subscriber,1988,Male
January,774,155,Emeryville Public Market,176,MacArthur BART Station,5194,Subscriber,1985,Male
January,610,230,14th St at Mandela Pkwy,183,Telegraph Ave at 19th St,2265,Subscriber,1990,Female
January,432,239,Bancroft Way at Telegraph Ave,267,Derby St at College Ave,4627,Subscriber,1972,Male
January,442,336,Potrero Ave and Mariposa St,104,4th St at 16th St,1465,Subscriber,1987,Male
January,197,255,Virginia St at Shattuck Ave,247,Fulton St at Bancroft Way,4859,Subscriber,1983,Male
January,391,26,1st St at Folsom St,19,Post St at Kearny St,4554,Customer,,
January,325,75,Market St at Franklin St,109,17th St at Valencia St,5408,Subscriber,1985,Male
January,983,72,Page St at Scott St,3,Powell St BART Station (Market St at 4th St),481,Subscriber,1986,Female
January,1472,134,Valencia St at 24th St,93,4th St at Mission Bay Blvd S,4963,Subscriber,1981,Male
January,675,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),53,Grove St at Divisadero,5399,Subscriber,1993,Male
January,683,183,Telegraph Ave at 19th St,194,Lakeshore Ave at Trestle Glen Rd,4642,Subscriber,1990,Male
January,328,239,Bancroft Way at Telegraph Ave,267,Derby St at College Ave,5516,Subscriber,1996,Male
January,1549,5,Powell St BART Station (Market St at 5th St),141,Valencia St at Cesar Chavez St,5389,Subscriber,1995,Male
January,884,114,Rhode Island St at 17th St,25,Howard St at 2nd St,4811,Subscriber,1985,Female
January,120,267,Derby St at College Ave,249,Russell St at College Ave,3307,Subscriber,1998,Male
January,656,21,Montgomery St BART Station (Market St at 2nd St),62,Victoria Manalo Draves Park,4733,Subscriber,1973,Female
January,506,79,7th St at Brannan St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),4713,Subscriber,1988,Male
January,279,267,Derby St at College Ave,239,Bancroft Way at Telegraph Ave,4787,Subscriber,1998,Male
January,204,138,Jersey St at Church St,140,Cesar Chavez St at Dolores St,2069,Subscriber,1963,Female
January,461,142,Guerrero Park,109,17th St at Valencia St,293,Customer,1977,Male
January,465,336,Potrero Ave and Mariposa St,144,Precita Park,4961,Subscriber,1989,Female
January,826,78,Folsom St at 9th St,58,Market St at 10th St,5056,Subscriber,1975,Female
January,475,336,Potrero Ave and Mariposa St,144,Precita Park,5538,Subscriber,1989,Male
January,942,375,Grove St at Masonic Ave,134,Valencia St at 24th St,5332,Subscriber,1977,Male
January,274,356,Valencia St at Clinton Park,58,Market St at 10th St,5529,Subscriber,1982,Male
January,172,134,Valencia St at 24th St,132,24th St at Chattanooga St,5371,Subscriber,1991,Male
January,126,104,4th St at 16th St,116,Mississippi St at 17th St,5547,Subscriber,1985,Male
January,1362,189,Genoa St at 55th St,189,Genoa St at 55th St,4478,Customer,1991,Female
January,201,96,Dolores St at 15th St,105,16th St at Prosper St,2727,Subscriber,1984,Male
January,1357,91,Berry St at King St,121,Mission Playground,5341,Subscriber,1993,Male
January,628,205,Miles Ave at Cavour St,166,College Ave at Alcatraz Ave,3050,Subscriber,1979,Male
January,935,126,Esprit Park,59,S Van Ness Ave at Market St,5021,Subscriber,1988,Male
January,153,96,Dolores St at 15th St,120,Mission Dolores Park,832,Subscriber,1996,Male
January,410,369,Hyde St at Post St,17,Embarcadero BART Station (Beale St at Market St),4561,Subscriber,1986,Male
January,1042,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),144,Precita Park,5219,Subscriber,1994,Female
January,439,3,Powell St BART Station (Market St at 4th St),41,Golden Gate Ave at Polk St,4706,Subscriber,1987,Female
January,478,118,Eureka Valley Recreation Center,127,Valencia St at 21st St,3379,Subscriber,1965,Male
January,467,113,Franklin Square,107,17th St at Dolores St,1758,Subscriber,1988,Male
January,513,119,18th St at Noe St,133,Valencia St at 22nd St,3246,Subscriber,1963,Male
January,392,201,10th St at Fallon St,187,Jack London Square,4853,Subscriber,1985,Female
January,527,345,Hubbell St at 16th St,81,Berry St at 4th St,4370,Subscriber,1989,Male
January,258,33,Golden Gate Ave at Hyde St,370,Jones St at Post St,5541,Subscriber,1986,Female
January,773,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),37,2nd St at Folsom St,689,Subscriber,1978,Other
January,770,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),37,2nd St at Folsom St,102,Subscriber,1980,Female
January,640,27,Beale St at Harrison St,89,Division St at Potrero Ave,5333,Subscriber,1987,Male
January,1285,240,Haste St at Telegraph Ave,7,Frank H Ogawa Plaza,4815,Subscriber,1993,Other
January,754,74,Laguna St at Hayes St,74,Laguna St at Hayes St,5113,Subscriber,1977,Male
January,167,16,Steuart St at Market St,11,Davis St at Jackson St,4938,Subscriber,1982,Male
January,702,119,18th St at Noe St,142,Guerrero Park,4967,Subscriber,1974,Female
